created_at	invoice_id	item_id	category	subcategory	item	quantity	rate	amount	created_at_header	balance_due	date	ship_mode	order_id	bill_to	ship_to	discount	shipping	subtotal	total
2025-03-10 11:22:24.819554	5732	TEC-PH-3148	Technology	Phones	Apple Smart Phone, Full Size	5	2120.7	10603.5	2025-03-10 11:22:24.819185	10809.83	Oct 25 2012	First Class	MX-2012-TP2113082-41207	Theone Pippenger	Puebla, Puebla,, Mexico		206.33	10603.5	10809.83
2025-03-10 11:19:43.331889	5809	FUR-TA-3342	Furniture	Tables	Barricks Computer Table, with Bottom Storage	5	1280.08	6400.4	2025-03-10 11:19:43.331434	5224.95	Dec 08 2012	Standard Class	US-2012-BG1169582-41251	Brooke Gillingham	Celaya, Guanajuato,, Mexico	1280.08	104.63	6400.4	5224.95
2025-03-10 11:18:50.190856	5873	TEC-CO-4574	Technology	Copiers	Hewlett Fax and Copier, Laser	11	1411.55	15527.06	2025-03-10 11:18:50.190470	15655.53	Jan 17 2012	Standard Class	MX-2012-AH1019539-40925	Alan Haines	San Salvador, San, Salvador, El Salvador	31.05	159.52	15527.06	15655.53
2025-03-10 11:21:36.019043	5890	TEC-MA-5019	Technology	Machines	Konica Receipt Printer, Red	7	557.2	3900.4	2025-03-10 11:21:36.018674	3973.99	Aug 23 2012	Standard Class	MX-2012-PN1877582-41144	Parhena Norris	León, Guanajuato,, Mexico		73.59	3900.4	3973.99
2025-03-10 11:21:05.641563	5902	FUR-BO-3890	Furniture	Bookcases	Dania Classic Bookcase, Mobile	4	1102.08	4408.32	2025-03-10 11:21:05.641185	4554.44	Jan 23 2012	Same Day	MX-2012-LT1676593-40931	Larry Tron	Managua, Managua,, Nicaragua		146.12	4408.32	4554.44
2025-03-10 11:22:19.141580	5917	TEC-MA-5571	Technology	Machines	Panasonic Printer, Durable	3	533.22	1599.66	2025-03-10 11:22:19.141207	1821.71	Nov 27 2012	First Class	MX-2012-SC2084582-41240	Sung Chung	Monclova, Coahuila,, Mexico		222.05	1599.66	1821.71
2025-03-10 11:20:55.392710	5954	OFF-ST-6049	Office Supplies	Storage	Smead Lockers, Wire Frame	3	394.98	1184.94	2025-03-10 11:20:55.392088	1312.23	Jun 05 2012	First Class	MX-2012-JL1583531-41065	John Lee	Manzanillo, Granma,, Cuba		127.29	1184.94	1312.23
2025-03-10 11:20:45.081502	6006	OFF-AP-4742	Office Supplies	Appliances	Hoover Stove, Black	8	3028.8	24230.4	2025-03-10 11:20:45.081146	24421.6	Jan 05 2012	Standard Class	MX-2012-JH1543082-40913	Jennifer Halladay	Poza Rica de, Hidalgo, Veracruz,, Mexico		191.2	24230.4	24421.6
2025-03-10 11:21:20.001866	6029	FUR-TA-3779	Furniture	Tables	Chromcraft Wood Table, Rectangular	8	768.14	6145.15	2025-03-10 11:21:20.001361	1939.1	Aug 30 2012	Standard Class	US-2012-MK17905143-41151	Michael Kennedy	Caracas, Distrito, Capital, Venezuela	4301.61	95.56	6145.15	1939.1
2025-03-10 11:19:57.086736	6073	TEC-PH-3148	Technology	Phones	Apple Smart Phone, Full Size	2	850.0	1700.0	2025-03-10 11:19:57.086349	1794.06	May 23 2012	Standard Class	MX-2012-CR1262518-41052	Corey Roper	São Paulo, São, Paulo, Brazil		94.06	1700.0	1794.06
2025-03-10 11:20:26.510341	6094	TEC-PH-5341	Technology	Phones	Nokia Headset, VoIP	6	292.8	1756.8	2025-03-10 11:20:26.509998	1854.77	Nov 02 2012	Second Class	MX-2012-EH1400531-41215	Erica Hernandez	Nueva Gerona, Isla, de la Juventud, Cuba		97.97	1756.8	1854.77
2025-03-10 11:20:18.592474	6148	TEC-AC-4163	Technology	Accessories	Enermax Memory Card, Bluetooth	7	533.82	3736.74	2025-03-10 11:20:18.592089	3805.82	May 08 2012	Standard Class	MX-2012-DW1354039-41037	Don Weiss	San Salvador, San, Salvador, El Salvador		69.08	3736.74	3805.82
2025-03-10 11:20:51.746848	6149	TEC-AC-4166	Technology	Accessories	Enermax Memory Card, USB	7	534.8	3743.6	2025-03-10 11:20:51.746488	3813.52	May 08 2012	Standard Class	MX-2012-DW1354039-41037	Don Weiss	San Salvador, San, Salvador, El Salvador		69.92	3743.6	3813.52
2025-03-10 11:19:44.521832	6183	TEC-PH-5359	Technology	Phones	Nokia Speaker Phone, VoIP	5	410.8	2054.0	2025-03-10 11:19:44.521486	2139.03	Sep 12 2012	Standard Class	MX-2012-BS1175537-41164	Bruce Stewart	Cuenca, Azuay,, Ecuador		85.03	2054.0	2139.03
2025-03-10 11:22:01.525010	6342	OFF-AP-3571	Office Supplies	Appliances	Breville Microwave, Red	2	321.82	643.65	2025-03-10 11:22:01.524628	593.0	Dec 25 2012	Second Class	MX-2012-RP1985536-41268	Roy Phan	Santo Domingo,, Santo Domingo,, Dominican Republic	128.73	78.08	643.65	593.0
2025-03-10 11:21:46.910724	6371	TEC-PH-3807	Technology	Phones	Cisco Smart Phone, with Caller ID	4	1744.64	6978.56	2025-03-10 11:21:46.910359	7083.9	Dec 15 2012	Standard Class	MX-2012-PS1904551-41258	Penelope Sewall	Mixco, Guatemala,, Guatemala		105.34	6978.56	7083.9
2025-03-10 11:20:22.905354	6440	TEC-MA-5573	Technology	Machines	Panasonic Printer, White	7	1236.2	8653.4	2025-03-10 11:20:22.905	8757.78	Oct 02 2012	Standard Class	MX-2012-ED1388582-41184	Emily Ducich	Los Mochis, Sinaloa,, Mexico		104.38	8653.4	8757.78
2025-03-10 11:20:02.905227	6459	OFF-AP-4966	Office Supplies	Appliances	KitchenAid Stove, Silver	5	1903.0	9515.0	2025-03-10 11:20:02.904848	9758.79	Mar 06 2013	Standard Class	MX-2013-DK1298539-41339	Darren Koutras	Mejicanos, San, Salvador, El Salvador		243.79	9515.0	9758.79
2025-03-10 11:19:21.312862	6470	TEC-CO-3611	Technology	Copiers	Brother Wireless Fax, Laser	6	1512.21	9073.26	2025-03-10 11:19:21.312484	9168.14	Jun 12 2012	Standard Class	MX-2012-AW1084031-41072	Anthony Witt	Bayamo, Granma,, Cuba	18.15	113.03	9073.26	9168.14
2025-03-10 11:20:44.344526	6474	OFF-AP-3584	Office Supplies	Appliances	Breville Toaster, Silver	7	216.89	1518.22	2025-03-10 11:20:44.344169	983.36	Feb 05 2013	First Class	US-2013-JK15370143-41310	Jay Kimmel	Caracas, Distrito, Capital, Venezuela	607.29	72.43	1518.22	983.36
2025-03-10 11:21:01.982850	6501	TEC-CO-5990	Technology	Copiers	Sharp Copy Machine, Color	7	1121.67	7851.71	2025-03-10 11:21:01.982471	8014.33	Aug 17 2012	First Class	MX-2012-KE1642039-41138	Katrina Edelman	Ilopango, San, Salvador, El Salvador	15.7	178.32	7851.71	8014.33
2025-03-10 11:21:13.904384	6646	FUR-CH-5795	Furniture	Chairs	SAFCO Rocking Chair, Red	5	269.82	1349.1	2025-03-10 11:21:13.904013	878.89	Mar 20 2012	First Class	US-2012-MC17425101-40988	Mark Cousins	Lima, Lima (city),, Peru	539.64	69.43	1349.1	878.89
2025-03-10 11:20:38.475506	6659	TEC-PH-5839	Technology	Phones	Samsung Smart Phone, Cordless	3	766.8	2300.4	2025-03-10 11:20:38.475159	1461.75	Sep 08 2012	Standard Class	US-2012-HM1498055-41160	Henry MacAllister	La Ceiba, Atlántida,, Honduras	920.16	81.51	2300.4	1461.75
2025-03-10 11:20:34.968546	6712	FUR-CH-4532	Furniture	Chairs	Harbour Creations Executive Leather Armchair, Red	9	2855.16	25696.44	2025-03-10 11:20:34.968160	25841.94	Mar 07 2012	Standard Class	MX-2012-GT1471039-40975	Greg Tran	San Salvador, San, Salvador, El Salvador		145.5	25696.44	25841.94
2025-03-10 11:21:07.312296	6752	TEC-CO-4776	Technology	Copiers	HP Fax Machine, Laser	7	1396.92	9778.44	2025-03-10 11:21:07.311923	9857.26	Mar 24 2012	Standard Class	MX-2012-LR1691539-40992	Lena Radford	San Salvador, San, Salvador, El Salvador	19.56	98.38	9778.44	9857.26
2025-03-10 11:20:16.644356	6773	TEC-CO-3710	Technology	Copiers	Canon Wireless Fax, Laser	3	755.81	2267.42	2025-03-10 11:20:16.643979	2495.31	Oct 17 2012	Second Class	MX-2012-DA1345031-41199	Dianna Arnett	Sancti Spíritus,, Sancti Spíritus, Cuba	4.53	232.42	2267.42	2495.31
2025-03-10 11:21:14.626532	6793	FUR-TA-3766	Furniture	Tables	Chromcraft Conference Table, with Bottom Storage	3	523.6	1570.81	2025-03-10 11:21:14.626153	554.69	Nov 08 2012	Standard Class	US-2012-MS17530143-41221	MaryBeth Skach	Guacara, Carabobo,, Venezuela	1099.57	83.45	1570.81	554.69
2025-03-10 11:21:26.835663	6812	FUR-CH-5441	Furniture	Chairs	Office Star Executive Leather Armchair, Adjustable	3	751.87	2255.62	2025-03-10 11:21:26.835284	1874.99	Mar 02 2012	Second Class	MX-2012-MW1823536-40970	Mitch Willingham	Santo Domingo,, Santo Domingo,, Dominican Republic	451.12	70.49	2255.62	1874.99
2025-03-10 11:18:40.561231	6817	TEC-PH-5841	Technology	Phones	Samsung Smart Phone, VoIP	5	2120.8	10604.0	2025-03-10 11:18:40.560898	10672.3	Oct 23 2012	Standard Class	MX-2012-AH1003051-41205	Aaron Hawkins	Villa Canales,, Guatemala,, Guatemala		68.3	10604.0	10672.3
2025-03-10 11:20:39.219761	6826	FUR-TA-3764	Furniture	Tables	Chromcraft Conference Table, Fully Assembled	6	2797.25	16783.49	2025-03-10 11:20:39.219383	13747.17	Jan 21 2012	Standard Class	MX-2012-HL1504093-40929	Hunter Lopez	Managua, Managua,, Nicaragua	3356.7	320.38	16783.49	13747.17
2025-03-10 11:19:56.618018	6832	OFF-AP-4745	Office Supplies	Appliances	Hoover Stove, White	3	1133.22	3399.66	2025-03-10 11:19:56.617664	3476.6	Nov 25 2012	Standard Class	MX-2012-CC1261018-41238	Corey Catlett	Chapecó, Santa, Catarina, Brazil		76.94	3399.66	3476.6
2025-03-10 11:21:09.933123	6880	FUR-BO-3642	Furniture	Bookcases	Bush Library with Doors, Traditional	6	1457.28	8743.68	2025-03-10 11:21:09.932758	8882.46	Jul 26 2012	First Class	MX-2012-LP1709551-41116	Liz Preis	Petapa, Guatemala,, Guatemala		138.78	8743.68	8882.46
2025-03-10 11:20:56.909059	6916	OFF-ST-4056	Office Supplies	Storage	Eldon File Cart, Industrial	6	511.56	3069.36	2025-03-10 11:20:56.908595	3247.57	Oct 06 2012	Same Day	MX-2012-JM1586582-41188	John Murray	Morelia, Michoacán,, Mexico		178.21	3069.36	3247.57
2025-03-10 11:22:28.214608	6998	TEC-CO-3597	Technology	Copiers	Brother Fax Machine, High-Speed	3	632.21	1896.64	2025-03-10 11:22:28.214237	1998.12	Dec 10 2012	First Class	MX-2012-TP2113093-41253	Theone Pippenger	Managua, Managua,, Nicaragua	3.79	105.27	1896.64	1998.12
2025-03-10 11:21:23.378448	7142	FUR-BO-3626	Furniture	Bookcases	Bush Classic Bookcase, Pine	3	662.45	1987.34	2025-03-10 11:21:23.378078	1668.29	Dec 19 2012	Second Class	MX-2012-MB1808582-41262	Mick Brown	San Luis Potosí, San, Luis Potosí, Mexico	397.47	78.42	1987.34	1668.29
2025-03-10 11:20:50.028166	7215	TEC-PH-3818	Technology	Phones	Cisco Speaker Phone, with Caller ID	9	830.88	7477.92	2025-03-10 11:20:50.027809	7580.78	Dec 04 2012	Second Class	MX-2012-JS1568593-41247	Jim Sink	Managua, Managua,, Nicaragua		102.86	7477.92	7580.78
2025-03-10 11:22:14.695876	7298	OFF-AP-4742	Office Supplies	Appliances	Hoover Stove, Black	2	757.2	1514.4	2025-03-10 11:22:14.695438	1619.09	Aug 29 2012	First Class	MX-2012-SN2056018-41150	Skye Norling	Taubaté, São Paulo,, Brazil		104.69	1514.4	1619.09
2025-03-10 11:20:03.354663	7386	TEC-PH-5355	Technology	Phones	Nokia Smart Phone, Full Size	6	2544.24	15265.44	2025-03-10 11:20:03.354278	15351.31	Oct 13 2012	Standard Class	MX-2012-DS1303093-41195	Darrin Sayre	Managua, Managua,, Nicaragua		85.87	15265.44	15351.31
2025-03-10 11:20:32.339928	7539	FUR-CH-5454	Furniture	Chairs	Office Star Swivel Stool, Adjustable	5	470.48	2352.4	2025-03-10 11:20:32.339555	1958.45	Jul 28 2012	Second Class	MX-2012-GD1459082-41118	Giulietta Dortch	Miguel Hidalgo,, Distrito Federal,, Mexico	470.48	76.53	2352.4	1958.45
2025-03-10 11:21:00.732202	7612	TEC-CO-3680	Technology	Copiers	Canon Copy Machine, High-Speed	6	1039.28	6235.66	2025-03-10 11:21:00.731839	6315.35	Oct 02 2012	First Class	MX-2012-KB1631551-41184	Karl Braun	Villa Nueva,, Guatemala,, Guatemala	12.47	92.16	6235.66	6315.35
2025-03-10 11:19:49.762476	7640	OFF-ST-4269	Office Supplies	Storage	Fellowes Lockers, Wire Frame	3	412.8	1238.4	2025-03-10 11:19:49.762102	1309.64	Jun 16 2012	Standard Class	MX-2012-CJ1201082-41076	Caroline Jumper	Hermosillo, Sonora,, Mexico		71.24	1238.4	1309.64
2025-03-10 11:19:41.115113	7694	TEC-CO-3688	Technology	Copiers	Canon Fax Machine, High-Speed	3	631.91	1895.74	2025-03-10 11:19:41.114752	1970.23	Jun 12 2012	Same Day	MX-2012-BD1156082-41072	Brendan Dodson	Cuajimalpa, Distrito, Federal, Mexico	3.79	78.28	1895.74	1970.23
2025-03-10 11:19:41.345094	7695	OFF-AP-4969	Office Supplies	Appliances	KitchenAid Toaster, Red	5	284.4	1422.0	2025-03-10 11:19:41.344729	1503.05	Jun 12 2012	Same Day	MX-2012-BD1156082-41072	Brendan Dodson	Cuajimalpa, Distrito, Federal, Mexico		81.05	1422.0	1503.05
2025-03-10 11:19:29.554668	7804	TEC-AC-3403	Technology	Accessories	Belkin Router, Erganomic	6	1026.24	6157.44	2025-03-10 11:19:29.554300	6286.92	Sep 11 2012	First Class	MX-2012-AJ1094582-41163	Ashley Jarboe	Hermosillo, Sonora,, Mexico		129.48	6157.44	6286.92
2025-03-10 11:22:03.044364	7833	FUR-BO-5761	Furniture	Bookcases	Safco Classic Bookcase, Mobile	4	1175.12	4700.48	2025-03-10 11:22:03.043960	4853.53	Nov 24 2012	First Class	MX-2012-RD1993051-41237	Russell D'Ascenzo	Chimaltenango,, Chimaltenango,, Guatemala		153.05	4700.48	4853.53
2025-03-10 11:20:03.878950	7890	FUR-TA-3772	Furniture	Tables	Chromcraft Round Table, with Bottom Storage	3	747.36	2242.08	2025-03-10 11:20:03.878594	1924.87	Oct 26 2012	Second Class	US-2012-DV1304582-41208	Darrin Van Huff	León, Guanajuato,, Mexico	448.42	131.21	2242.08	1924.87
2025-03-10 11:22:21.791139	7898	OFF-ST-4078	Office Supplies	Storage	Eldon Lockers, Blue	7	923.58	6465.06	2025-03-10 11:22:21.790750	6532.95	Dec 14 2012	Standard Class	MX-2012-TM2101082-41257	Tamara Manning	Querétaro,, Querétaro, Mexico		67.89	6465.06	6532.95
2025-03-10 11:19:53.518313	8015	TEC-PH-5841	Technology	Phones	Samsung Smart Phone, VoIP	5	2120.8	10604.0	2025-03-10 11:19:53.517881	10773.98	Dec 12 2012	Standard Class	MX-2012-CM1238582-41255	Christopher Martinez	Monterrey, Nuevo, León, Mexico		169.98	10604.0	10773.98
2025-03-10 11:21:14.156555	8050	TEC-CO-3588	Technology	Copiers	Brother Copy Machine, High-Speed	5	872.55	4362.76	2025-03-10 11:21:14.156168	4462.94	Jul 25 2012	Standard Class	MX-2012-MC1742582-41115	Mark Cousins	Durango, Durango,, Mexico	8.73	108.91	4362.76	4462.94
2025-03-10 11:19:47.352866	8137	OFF-AP-4735	Office Supplies	Appliances	Hoover Refrigerator, Black	4	1401.84	5607.36	2025-03-10 11:19:47.352478	5818.0	Nov 03 2012	Second Class	MX-2012-CS1184516-41216	Cari Sayre	Oruro, Oruro, Bolivia		210.64	5607.36	5818.0
2025-03-10 11:22:32.013840	8265	TEC-CO-5998	Technology	Copiers	Sharp Fax Machine, Digital	2	392.93	785.87	2025-03-10 11:22:32.013464	925.51	Jul 20 2012	First Class	MX-2012-TR2132518-41110	Toby Ritter	José Bonifácio, São, Paulo, Brazil	1.57	141.21	785.87	925.51
2025-03-10 11:21:20.957251	8367	OFF-ST-4080	Office Supplies	Storage	Eldon Lockers, Single Width	9	712.58	6413.26	2025-03-10 11:21:20.956891	3922.53	Oct 13 2012	Standard Class	US-2012-MS17980143-41195	Michael Stewart	Baruta, Miranda,, Venezuela	2565.3	74.57	6413.26	3922.53
2025-03-10 11:22:11.284105	8439	FUR-TA-4689	Furniture	Tables	Hon Round Table, Adjustable Height	3	828.96	2486.88	2025-03-10 11:22:11.283738	2123.84	Jun 16 2012	Second Class	MX-2012-SO2033582-41076	Sean O'Donnell	Monterrey, Nuevo, León, Mexico	497.38	134.34	2486.88	2123.84
2025-03-10 11:22:11.520500	8440	TEC-CO-3688	Technology	Copiers	Canon Fax Machine, High-Speed	2	421.28	842.55	2025-03-10 11:22:11.520132	925.49	Jun 16 2012	Second Class	MX-2012-SO2033582-41076	Sean O'Donnell	Monterrey, Nuevo, León, Mexico	1.69	84.63	842.55	925.49
2025-03-10 11:20:14.713283	8561	TEC-CO-4593	Technology	Copiers	Hewlett Wireless Fax, Laser	7	1770.67	12394.7	2025-03-10 11:20:14.712928	12553.23	Dec 27 2012	First Class	US-2012-DB1340582-41270	Denny Blanton	Morelia, Michoacán,, Mexico	24.79	183.32	12394.7	12553.23
2025-03-10 11:18:58.468337	8673	FUR-CH-5441	Furniture	Chairs	Office Star Executive Leather Armchair, Adjustable	5	939.84	4699.2	2025-03-10 11:18:58.467976	2923.13	Sep 29 2012	Standard Class	US-2012-AM1036055-41181	Alice McCarthy	Choluteca,, Choluteca, Honduras	1879.68	103.61	4699.2	2923.13
2025-03-10 11:20:46.750159	8768	FUR-TA-3769	Furniture	Tables	Chromcraft Round Table, Adjustable Height	2	500.58	1001.15	2025-03-10 11:20:46.749779	881.63	Aug 29 2012	Second Class	MX-2012-JO1555082-41150	Jesus Ocampo	Tijuana, Baja, California, Mexico	200.23	80.71	1001.15	881.63
2025-03-10 11:20:29.402608	8859	FUR-BO-4849	Furniture	Bookcases	Ikea Classic Bookcase, Mobile	5	1380.9	6904.5	2025-03-10 11:20:29.402252	7165.76	Nov 03 2012	Standard Class	MX-2012-FM1429065-41216	Frank Merwin	Spanish Town, Saint, Catherine, Jamaica		261.26	6904.5	7165.76
2025-03-10 11:21:19.262073	8861	FUR-BO-3901	Furniture	Bookcases	Dania Library with Doors, Metal	5	723.72	3618.6	2025-03-10 11:21:19.261707	2294.64	Dec 06 2012	Second Class	US-2012-MD1786098-41249	Michael Dominguez	Panama City,, Panama, Panama	1447.44	123.48	3618.6	2294.64
2025-03-10 11:19:07.919782	8876	TEC-PH-3803	Technology	Phones	Cisco Signal Booster, with Caller ID	8	485.86	3886.85	2025-03-10 11:19:07.919437	2442.62	Apr 20 2012	First Class	US-2012-AR1057055-41019	Anemone Ratner	Tegucigalpa,, Francisco Morazán,, Honduras	1554.74	110.51	3886.85	2442.62
2025-03-10 11:22:04.511242	8884	FUR-BO-3641	Furniture	Bookcases	Bush Library with Doors, Pine	5	731.34	3656.7	2025-03-10 11:22:04.510868	2329.23	Sep 11 2012	Standard Class	US-2012-SC200505-41163	Sample Company A	La Plata, Provincia de, Buenos Aires,, Argentina	1462.68	135.21	3656.7	2329.23
2025-03-10 11:22:13.263998	9012	FUR-CH-4655	Furniture	Chairs	Hon Executive Leather Armchair, Black	3	731.42	2194.27	2025-03-10 11:22:13.263582	1844.28	Apr 06 2012	Standard Class	US-2012-SD2048582-41005	Shirley Daniels	Mexico City, Distrito, Federal, Mexico	438.85	88.86	2194.27	1844.28
2025-03-10 11:21:37.720768	9063	FUR-CH-5378	Furniture	Chairs	Novimex Executive Leather Armchair, Adjustable	2	607.36	1214.72	2025-03-10 11:21:37.720394	1282.03	Mar 05 2013	Standard Class	MX-2013-PO1885051-41338	Patrick O'Brill	Mixco, Guatemala,, Guatemala		67.31	1214.72	1282.03
2025-03-10 11:21:06.356406	9185	TEC-AC-5204	Technology	Accessories	Memorex Memory Card, Erganomic	7	467.04	3269.28	2025-03-10 11:21:06.356019	3446.16	Jun 03 2012	Same Day	MX-2012-LA1678018-41063	Laura Armstrong	São Gonçalo, Rio de, Janeiro, Brazil		176.88	3269.28	3446.16
2025-03-10 11:21:06.589463	9187	OFF-AP-4724	Office Supplies	Appliances	Hoover Coffee Grinder, Silver	7	324.52	2271.64	2025-03-10 11:21:06.589104	2371.0	Jun 03 2012	Same Day	MX-2012-LA1678018-41063	Laura Armstrong	São Gonçalo, Rio de, Janeiro, Brazil		99.36	2271.64	2371.0
2025-03-10 11:22:23.282449	9226	FUR-CH-4530	Furniture	Chairs	Harbour Creations Executive Leather Armchair, Adjustable	2	507.84	1015.68	2025-03-10 11:22:23.282092	925.25	Nov 11 2012	Second Class	MX-2012-TT2107036-41224	Ted Trevino	Santo Domingo,, Santo Domingo,, Dominican Republic	203.14	112.71	1015.68	925.25
2025-03-10 11:22:17.668346	9240	TEC-PH-5352	Technology	Phones	Nokia Signal Booster, VoIP	10	910.6	9106.0	2025-03-10 11:22:17.667820	9184.5	Dec 07 2012	Standard Class	MX-2012-SW2075593-41250	Steven Ward	Matagalpa,, Matagalpa, Nicaragua		78.5	9106.0	9184.5
2025-03-10 11:19:44.773356	9354	FUR-TA-3755	Furniture	Tables	Chromcraft Coffee Table, Adjustable Height	3	430.85	1292.54	2025-03-10 11:19:44.772962	1116.56	Oct 24 2012	Second Class	US-2012-BS1175582-41206	Bruce Stewart	Tecomán, Colima,, Mexico	258.51	82.53	1292.54	1116.56
2025-03-10 11:20:52.735585	9383	TEC-CO-3708	Technology	Copiers	Canon Wireless Fax, Digital	3	755.09	2265.26	2025-03-10 11:20:52.735196	2456.26	Dec 02 2012	Second Class	MX-2012-GM1450093-41245	Gene McClure	Managua, Managua,, Nicaragua	4.53	195.53	2265.26	2456.26
2025-03-10 11:22:33.754824	9480	FUR-CH-5773	Furniture	Chairs	SAFCO Executive Leather Armchair, Adjustable	2	618.56	1237.12	2025-03-10 11:22:33.754457	1344.8	Feb 09 2012	Second Class	MX-2012-TP2141531-40948	Tom Prescott	Sancti Spíritus,, Sancti Spíritus, Cuba		107.68	1237.12	1344.8
2025-03-10 11:21:00.482704	9575	TEC-PH-5263	Technology	Phones	Motorola Signal Booster, Cordless	6	583.92	3503.52	2025-03-10 11:21:00.482355	3615.21	Jul 12 2012	First Class	MX-2012-JH1618051-41102	Justin Hirsh	Chinautla,, Guatemala,, Guatemala		111.69	3503.52	3615.21
2025-03-10 11:22:00.797534	9595	OFF-ST-6047	Office Supplies	Storage	Smead Lockers, Industrial	6	795.6	4773.6	2025-03-10 11:22:00.797196	4873.22	Feb 17 2013	Standard Class	MX-2013-RB1979518-41322	Ross Baird	Valinhos, São Paulo,, Brazil		99.62	4773.6	4873.22
2025-03-10 11:20:49.085464	9873	OFF-AP-4498	Office Supplies	Appliances	Hamilton Beach Microwave, Red	6	904.03	5424.19	2025-03-10 11:20:49.085100	4411.21	Oct 09 2012	Second Class	US-2012-JK1564036-41191	Jim Kriz	Santo Domingo,, Santo Domingo,, Dominican Republic	1084.84	71.86	5424.19	4411.21
2025-03-10 11:20:46.035143	9878	FUR-CH-5776	Furniture	Chairs	SAFCO Executive Leather Armchair, Set of Two	2	618.24	1236.48	2025-03-10 11:20:46.034760	1312.01	Nov 14 2012	Standard Class	MX-2012-JP1552051-41227	Jeremy Pistek	Villa Canales,, Guatemala,, Guatemala		75.53	1236.48	1312.01
2025-03-10 11:19:34.099681	9907	TEC-CO-3686	Technology	Copiers	Canon Fax Machine, Color	5	1063.97	5319.84	2025-03-10 11:19:34.099314	5416.86	Apr 03 2012	Standard Class	MX-2012-BW1106518-41002	Barry Weirich	Limeira, São Paulo,, Brazil	10.64	107.66	5319.84	5416.86
2025-03-10 11:19:43.571961	9931	OFF-ST-4285	Office Supplies	Storage	Fellowes Shelving, Wire Frame	11	417.34	4590.74	2025-03-10 11:19:43.571593	4708.28	Jan 01 2013	First Class	MX-2013-BD1172539-41275	Bruce Degenhardt	Soyapango, San, Salvador, El Salvador		117.54	4590.74	4708.28
2025-03-10 11:22:14.347	9960	FUR-TA-4643	Furniture	Tables	Hon Computer Table, Fully Assembled	5	1312.64	6563.2	2025-03-10 11:22:14.346574	5420.24	Jul 27 2012	Second Class	MX-2012-ST2053039-41117	Shui Tom	Soyapango, San, Salvador, El Salvador	1312.64	169.68	6563.2	5420.24
2025-03-10 11:20:53.940051	10052	TEC-PH-5355	Technology	Phones	Nokia Smart Phone, Full Size	5	849.8	4249.0	2025-03-10 11:20:53.939671	1822.6	May 16 2012	Second Class	US-2012-JM1558018-41045	Jill Matthias	Ponte Nova, Minas, Gerais, Brazil	2549.4	123.0	4249.0	1822.6
2025-03-10 11:21:54.413830	10214	TEC-PH-5841	Technology	Phones	Samsung Smart Phone, VoIP	5	848.32	4241.6	2025-03-10 11:21:54.413479	1814.8	Dec 27 2012	Second Class	US-2012-RR1952518-41270	Rick Reed	Bom Jesus da Lapa,, Bahia, Brazil	2544.96	118.16	4241.6	1814.8
2025-03-10 11:19:51.713288	10338	TEC-CO-3609	Technology	Copiers	Brother Wireless Fax, Digital	5	1892.25	9461.25	2025-03-10 11:19:51.712930	9616.19	Sep 26 2012	Standard Class	ES-2012-CA12265139-41178	Christina Anderson	Littlehampton,, England, United, Kingdom		154.94	9461.25	9616.19
